95,03, 36 ,B,Temperature,4,2898E8C40600000C,033600,49.980501,19.677118,212.83,A4B100F015D500C00267
96,03, 36 ,B,Temperature,4,28F4D7C406000059,033601,49.980501,19.677118,214.83,A4B100F015D500C00267
97,03, 36 ,B,Temperature,4,28C2E7C306000004,033602,49.980501,19.677118,213.83,A4B100F015D500C00267
98,03, 36 ,B,Temperature,4,280A63C5060000E7,033603,49.980501,19.677169,211.7,A3B100F015D500C00401
99,03, 36 ,B,Temperature,4,2806DBC406000064,033604,49.980502,19.677069,211.97,A3B100F015D350C00377
100,03, 36 ,B,Temperature,4,288635C4060000F6,033605,49.980502,19.677069,212.97,A3B100F015D350C00377
101,03, 36 ,B,Temperature,4,282656C4060000F5,033606,49.980502,19.677017,211.9,A1B000F015D550C00050
102,03, 36 ,B,Temperature,4,28DE81C3060000AF,033607,49.9805,19.677207,211.82,A2B100F015D350C00467
103,03, 36 ,B,Temperature,4,287E68C5060000D3,033608,49.980501,19.677169,213.7,A3B100F015D500C00401
104,03, 36 ,B,Temperature,4,28E1DDC406000054,033609,49.9805,19.677207,212.82,A2B100F015D350C00467
105,03, 36 ,B,Temperature,4,28D9EDC40600009C,033610,49.980501,19.677118,211.83,A4B100F015D500C00267
106,03, 36 ,B,Temperature,4,28B950C506000073,033611,49.980502,19.677069,213.97,A3B100F015D350C00377
107,03, 36 ,B,Temperature,4,28D721C506000003,033612,49.980501,19.677169,212.7,A3B100F015D500C00401
108,03, 36 ,B,Temperature,4,284FA5C5060000C7,033613,49.9805,19.677245,211.91,A1B000F015D550C00084
109,03, 37 ,B,Temperature,4,28E462C506000010,033700,49.980478,19.677069,214.01,A3B100F015D350C00452
110,03, 37 ,B,Temperature,4,28541FD3060000A7,033701,49.980477,19.677169,212.69,A3B100F015D500C00319
111,03, 37 ,B,Temperature,4,286C9EC5060000DC,033702,49.980478,19.677069,213.01,A3B100F015D350C00452
112,03, 37 ,B,Temperature,4,285C10C4060000D7,033703,49.980477,19.677169,211.69,A3B100F015D500C00319
113,03, 37 ,B,Temperature,4,2842CFC4060000AE,033704,49.980478,19.677116,214.81,A4B100F015D500C00280
114,03, 37 ,B,Temperature,4,289AC4C4060000BB,033705,49.980478,19.677017,211.92,A1B000F015D550C00046
115,03, 37 ,B,Temperature,4,283A28C40600001C,033706,49.980477,19.677246,211.9,A1B000F015D550C00109
116,03, 37 ,B,Temperature,4,281674C406000063,033707,49.980477,19.677208,211.77,A2B100F015D350C00016
117,03, 37 ,B,Temperature,4,280E7FC4060000E9,033708,49.980478,19.677116,213.81,A4B100F015D500C00280
118,03, 37 ,B,Temperature,4,287151C40600000F,033709,49.980478,19.677116,212.81,A4B100F015D500C00280
119,03, 37 ,B,Temperature,4,287978C50600002A,033710,49.980477,19.677208,212.77,A2B100F015D350C00016
120,03, 37 ,B,Temperature,4,28D50AC5060000E5,033711,49.980478,19.677116,211.81,A4B100F015D500C00280
121,03, 37 ,B,Temperature,4,28ED22C4060000E0,033712,49.980477,19.677169,213.69,A3B100F015D500C00319
122,03, 37 ,B,Temperature,4,286785C4060000A7,033713,49.980478,19.677069,212.01,A3B100F015D350C00452
123,03, 39 ,B,Temperature,4,28302EC40600004F,033900,49.980434,19.67711,212.75,A4B100F015D500C00345
124,03, 39 ,B,Temperature,4,282834C5060000FB,033901,49.980435,19.677067,213.9,A3B100F015D350C00013
125,03, 39 ,B,Temperature,4,2844CEA206000048,033902,49.980434,19.677166,212.67,A3B100F015D500C00385
126,03, 39 ,B,Temperature,4,2894B4C306000043,033903,49.980434,19.67711,214.75,A4B100F015D500C00345
127,03, 39 ,B,Temperature,4,288CF0C30600004F,033904,49.980434,19.67711,213.75,A4B100F015D500C00345
128,03, 39 ,B,Temperature,4,28C233C4060000C3,033905,49.980435,19.677067,211.9,A3B100F015D350C00013
129,03, 39 ,B,Temperature,4,284A6AC4060000EE,033906,49.980434,19.677166,213.67,A3B100F015D500C00385
130,03, 39 ,B,Temperature,4,28A614C406000075,033907,49.980434,19.677243,211.8,A1B000F015D550C00066
131,03, 39 ,B,Temperature,4,2805D4C406000052,033908,49.980434,19.677166,211.67,A3B100F015D500C00385
132,03, 39 ,B,Temperature,4,28C355C406000079,033909,49.980434,19.67711,211.75,A4B100F015D500C00345
133,03, 39 ,B,Temperature,4,283351C406000014,033910,49.980434,19.677205,212.73,A2B100F015D350C00198
134,03, 39 ,B,Temperature,4,281BBDC30600007E,033911,49.980434,19.677205,211.73,A2B100F015D350C00198
