03,A, 04 ,Temperature,030404,4,2806D144070000AB,49.979454,19.67671,214.82,"0,1C","0,5C"
03,A, 04 ,Temperature,030405,4,281EC0C406000092,49.979455,19.676627,212.85,"0,1C","0,5C"
03,A, 04 ,Temperature,030406,4,281E35C4060000E6,49.979454,19.676752,213.95,"0,1C","0,5C"
03,A, 04 ,Temperature,030407,4,28C130C50600005B,49.979455,19.676585,211.76,"0,1C","0,5C"
03,A, 04 ,Temperature,030408,4,282151C5060000AE,49.979455,19.676668,211.79,"0,1C","0,5C"
03,A, 04 ,Temperature,030409,4,2845A8C40600006B,49.979455,19.676668,212.79,"0,1C","0,5C"
03,A, 04 ,Temperature,030410,4,28458FC50600004D,49.979454,19.676752,211.95,"0,1C","0,5C"
03,A, 04 ,Temperature,030411,4,28AD67C306000028,49.979454,19.676752,212.95,"0,1C","0,5C"
03,A, 04 ,Temperature,030412,4,28D391440700006D,49.979454,19.67671,211.82,"0,1C","0,5C"
03,A, 04 ,Temperature,030413,4,281FEC4307000088,49.979454,19.67671,213.82,"0,1C","0,5C"
03,A, 05 ,Temperature,030500,4,28E0D7C306000058,49.9795,19.676711,214.8,"0,1C","0,5C"
03,A, 05 ,Temperature,030501,4,287079C506000071,49.9795,19.676711,212.8,"0,1C","0,5C"
03,A, 05 ,Temperature,030502,4,288897C5060000DA,49.9795,19.676669,211.79,"0,1C","0,5C"
03,A, 05 ,Temperature,030503,4,28C481C506000032,49.9795,19.676669,213.79,"0,1C","0,5C"
03,A, 05 ,Temperature,030504,4,2824A1C40600006C,49.979499,19.676753,213.92,"0,1C","0,5C"
03,A, 05 ,Temperature,030505,4,28AC51C406000081,49.9795,19.676628,212.83,"0,1C","0,5C"
03,A, 05 ,Temperature,030506,4,289C6DC4060000C9,49.9795,19.676711,213.8,"0,1C","0,5C"
03,A, 05 ,Temperature,030507,4,285C40C406000042,49.979499,19.676753,212.92,"0,1C","0,5C"
03,A, 05 ,Temperature,030508,4,289AE1C306000017,49.979499,19.676795,211.9,"0,1C","0,5C"
03,A, 05 ,Temperature,030509,4,28D14BC406000092,49.979499,19.676753,211.92,"0,1C","0,5C"
03,A, 05 ,Temperature,030510,4,288BEBC3060000C6,49.9795,19.676628,211.83,"0,1C","0,5C"
03,A, 05 ,Temperature,030511,4,289F92C406000059,49.9795,19.676711,211.8,"0,1C","0,5C"
03,A, 05 ,Temperature,030512,4,28BF37C506000081,49.9795,19.676669,212.79,"0,1C","0,5C"
03,A, 06 ,Temperature,030600,4,28F860C40600003A,49.979543,19.676753,212.97,"0,1C","0,5C"
03,A, 06 ,Temperature,030601,4,281467C5060000B0,49.979544,19.676627,211.75,"0,1C","0,5C"
03,A, 06 ,Temperature,030602,4,280C96A1060000BF,49.979543,19.676753,213.97,"0,1C","0,5C"
03,A, 06 ,Temperature,030603,4,28DC9EC5060000DB,49.979544,19.676585,211.74,"0,1C","0,5C"
03,A, 06 ,Temperature,030604,4,28CAF5C30600005A,49.979544,19.676711,212.81,"0,1C","0,5C"
03,A, 06 ,Temperature,030605,4,28963EC4060000DD,49.979544,19.676711,213.81,"0,1C","0,5C"
03,A, 06 ,Temperature,030606,4,28B62DC5060000D6,49.979544,19.676627,212.75,"0,1C","0,5C"
03,A, 06 ,Temperature,030607,4,28E14CC40600002E,49.979544,19.676669,212.78,"0,1C","0,5C"
03,A, 06 ,Temperature,030608,4,28D1ABC406000048,49.979544,19.676669,213.78,"0,1C","0,5C"
03,A, 06 ,Temperature,030609,4,280B72C4060000EE,49.979543,19.676753,211.97,"0,1C","0,5C"
03,A, 06 ,Temperature,030610,4,28AF9FC5060000D7,49.979544,19.676669,211.78,"0,1C","0,5C"
03,A, 06 ,Temperature,030611,4,28EF92C50600004E,49.979544,19.676711,211.81,"0,1C","0,5C"
03,A, 06 ,Temperature,030612,4,281F07C4060000D6,49.979544,19.676711,214.81,"0,1C","0,5C"
03,A, 07 ,Temperature,030700,4,28F049C306000016,49.979588,19.676753,212.99,"0,1C","0,5C"
03,A, 07 ,Temperature,030701,4,28CA02C40600002B,49.979588,19.676712,211.77,"0,1C","0,5C"
03,A, 07 ,Temperature,030702,4,28965AC306000055,49.979588,19.676795,211.96,"0,1C","0,5C"
03,A, 07 ,Temperature,030703,4,2881C9C4060000F4,49.979588,19.676712,213.77,"0,1C","0,5C"
03,A, 07 ,Temperature,030704,4,28C168C5060000F0,49.979588,19.676712,214.77,"0,1C","0,5C"
03,A, 07 ,Temperature,030705,4,282141C40600005D,49.979588,19.676587,211.77,"0,1C","0,5C"
03,A, 07 ,Temperature,030706,4,28B9A7C506000084,49.979589,19.676628,212.8,"0,1C","0,5C"
03,A, 07 ,Temperature,030707,4,28CD71C30600000B,49.979588,19.676753,213.99,"0,1C","0,5C"
03,A, 07 ,Temperature,030708,4,289DE7C30600000E,49.979588,19.67667,212.74,"0,1C","0,5C"
03,A, 07 ,Temperature,030709,4,28134AC4060000AE,49.979588,19.676712,212.77,"0,1C","0,5C"
03,A, 07 ,Temperature,030710,4,28B3B3C4060000A7,49.979588,19.67667,211.74,"0,1C","0,5C"
03,A, 07 ,Temperature,030711,4,286749C4060000A4,49.979589,19.676628,211.8,"0,1C","0,5C"
03,A, 07 ,Temperature,030712,4,28D747C50600008E,49.979588,19.676753,211.99,"0,1C","0,5C"
03,A, 07 ,Temperature,030713,4,285F67C50600003D,49.979588,19.67667,213.74,"0,1C","0,5C"
03,A, 08 ,Temperature,030800,4,28D0A4A106000001,49.979633,19.676712,212.73,"0,1C","0,5C"
03,A, 08 ,Temperature,030801,4,28C890C406000071,49.979633,19.67667,213.79,"0,1C","0,5C"
03,A, 08 ,Temperature,030802,4,2878ADC40600001E,49.979633,19.676754,213.98,"0,1C","0,5C"
03,A, 08 ,Temperature,030803,4,281428C4060000B9,49.979633,19.676754,211.98,"0,1C","0,5C"
03,A, 08 ,Temperature,030804,4,289485C40600008C,49.979634,19.676628,211.79,"0,1C","0,5C"
03,A, 08 ,Temperature,030805,4,288CA4C406000043,49.979633,19.676795,211.98,"0,1C","0,5C"
03,A, 08 ,Temperature,030806,4,284644C506000046,49.979633,19.67667,212.79,"0,1C","0,5C"
03,A, 08 ,Temperature,030807,4,28CE80C506000030,49.979633,19.67667,211.79,"0,1C","0,5C"
03,A, 08 ,Temperature,030808,4,282950C3060000CB,49.979633,19.676712,214.73,"0,1C","0,5C"
03,A, 08 ,Temperature,030809,4,289D69C4060000E1,49.979633,19.676712,211.73,"0,1C","0,5C"
03,A, 08 ,Temperature,030810,4,28034EC506000065,49.979633,19.676712,213.73,"0,1C","0,5C"
03,A, 08 ,Temperature,030811,4,286BAEC406000052,49.979633,19.676754,212.98,"0,1C","0,5C"
03,A, 08 ,Temperature,030812,4,287748C406000032,49.979634,19.676628,212.79,"0,1C","0,5C"
03,A, 09 ,Temperature,030900,4,288055C3060000D3,49.979678,19.67667,213.71,"0,1C","0,5C"
03,A, 09 ,Temperature,030901,4,287077C5060000D3,49.979678,19.676754,213.99,"0,1C","0,5C"
03,A, 09 ,Temperature,030902,4,28244EC30600005F,49.979677,19.676796,211.98,"0,1C","0,5C"
03,A, 09 ,Temperature,030903,4,2894B444070000B7,49.979678,19.676713,214.79,"0,1C","0,5C"
03,A, 09 ,Temperature,030904,4,281285C306000052,49.979678,19.676587,211.81,"0,1C","0,5C"
03,A, 09 ,Temperature,030905,4,28F2E8C306000086,49.979678,19.676629,212.83,"0,1C","0,5C"
03,A, 09 ,Temperature,030906,4,283A5EC506000062,49.979678,19.67667,212.71,"0,1C","0,5C"
03,A, 09 ,Temperature,030907,4,28D65DC506000078,49.979678,19.676754,212.99,"0,1C","0,5C"
03,A, 09 ,Temperature,030908,4,287683C3060000D1,49.979678,19.676629,211.83,"0,1C","0,5C"
03,A, 09 ,Temperature,030909,4,28F63EC306000098,49.979678,19.676713,212.79,"0,1C","0,5C"
03,A, 09 ,Temperature,030910,4,280E52C4060000FD,49.979678,19.676754,211.99,"0,1C","0,5C"
03,A, 09 ,Temperature,030911,4,28E946C406000032,49.979678,19.67667,211.71,"0,1C","0,5C"
03,A, 09 ,Temperature,030912,4,2823A84407000068,49.979678,19.676713,211.79,"0,1C","0,5C"
03,A, 09 ,Temperature,030913,4,281BB84407000058,49.979678,19.676713,213.79,"0,1C","0,5C"
03,A, 10 ,Temperature,031000,4,285044C406000020,49.979723,19.676713,213.77,"0,1C","0,5C"
03,A, 10 ,Temperature,031001,4,28509BC50600009E,49.979723,19.676713,212.77,"0,1C","0,5C"
03,A, 10 ,Temperature,031003,4,2828ECDB060000B6,49.979723,19.676671,213.74,"0,1C","0,5C"
03,A, 10 ,Temperature,031004,4,2858B1C4060000F5,49.979723,19.676755,211.97,"0,1C","0,5C"
03,A, 10 ,Temperature,031005,4,28A444C40600008E,49.979723,19.676755,213.97,"0,1C","0,5C"
03,A, 10 ,Temperature,031006,4,281C77C4060000E2,49.979724,19.676587,211.79,"0,1C","0,5C"
03,A, 10 ,Temperature,031007,4,284252C306000073,49.979723,19.676671,211.74,"0,1C","0,5C"
03,A, 10 ,Temperature,031008,4,287250C506000014,49.979723,19.676796,211.97,"0,1C","0,5C"
03,A, 10 ,Temperature,031009,4,28C651C40600008D,49.979723,19.676713,211.77,"0,1C","0,5C"
03,A, 10 ,Temperature,031011,4,28AD56C306000061,49.979723,19.676755,212.97,"0,1C","0,5C"
03,A, 10 ,Temperature,031012,4,2887A6C5060000B7,49.979723,19.676671,212.74,"0,1C","0,5C"
03,A, 10 ,Temperature,031013,4,28A71FC5060000BD,49.979723,19.676713,214.77,"0,1C","0,5C"
03,A, 11 ,Temperature,031100,4,289086C40600001E,49.979768,19.676673,212.75,"0,1C","0,5C"
03,A, 11 ,Temperature,031101,4,28A886C5060000DD,49.979767,19.676797,211.93,"0,1C","0,5C"
03,A, 11 ,Temperature,031103,4,28B4A5C4060000C2,49.979768,19.676715,213.75,"0,1C","0,5C"
03,A, 11 ,Temperature,031104,4,28CC69C30600007E,49.979768,19.676715,214.75,"0,1C","0,5C"
03,A, 11 ,Temperature,031106,4,28D692DB06000018,49.979768,19.676673,211.75,"0,1C","0,5C"
03,A, 11 ,Temperature,031108,4,284982C5060000DC,49.979768,19.676756,212.9,"0,1C","0,5C"
03,A, 11 ,Temperature,031109,4,28EDEEDB06000041,49.979768,19.676756,211.9,"0,1C","0,5C"
03,A, 11 ,Temperature,031110,4,285D3BC5060000E7,49.979768,19.676756,213.9,"0,1C","0,5C"
03,A, 11 ,Temperature,031111,4,28DD71C4060000D6,49.979768,19.676715,211.75,"0,1C","0,5C"
03,A, 11 ,Temperature,031112,4,281BC2C4060000FA,49.979768,19.676673,213.75,"0,1C","0,5C"
03,A, 11 ,Temperature,031113,4,289B7BC4060000AC,49.979768,19.676715,212.75,"0,1C","0,5C"
03,A, 12 ,Temperature,031200,4,2844D0440700007D,49.979813,19.676714,211.76,"0,1C","0,5C"
03,A, 12 ,Temperature,031201,4,28649DC506000033,49.979813,19.676672,212.73,"0,1C","0,5C"
03,A, 12 ,Temperature,031202,4,281C54C406000054,49.979812,19.676756,211.9,"0,1C","0,5C"
03,A, 12 ,Temperature,031203,4,285C95C506000041,49.979813,19.676631,212.75,"0,1C","0,5C"
03,A, 12 ,Temperature,031204,4,28C220C4060000F1,49.979812,19.676756,212.9,"0,1C","0,5C"
03,A, 12 ,Temperature,031205,4,280A604407000054,49.979813,19.676714,213.76,"0,1C","0,5C"
03,A, 12 ,Temperature,031206,4,28BE5EC30600005D,49.979813,19.676589,211.69,"0,1C","0,5C"
03,A, 12 ,Temperature,031207,4,28FEF0C3060000B9,49.979812,19.676797,211.94,"0,1C","0,5C"
03,A, 12 ,Temperature,031208,4,28D164C406000005,49.979813,19.676672,211.73,"0,1C","0,5C"
03,A, 12 ,Temperature,031209,4,28D54EC30600001A,49.979812,19.676756,213.9,"0,1C","0,5C"
03,A, 12 ,Temperature,031210,4,287D4AC3060000F8,49.979813,19.676672,213.73,"0,1C","0,5C"
03,A, 12 ,Temperature,031211,4,289BB3C306000036,49.979813,19.676631,211.75,"0,1C","0,5C"
03,A, 12 ,Temperature,031212,4,2847A8C406000005,49.979813,19.676714,212.76,"0,1C","0,5C"
03,A, 12 ,Temperature,031213,4,286703C50600007F,49.979813,19.676714,214.76,"0,1C","0,5C"
03,A, 13 ,Temperature,031300,4,2860DAC4060000D8,49.979858,19.676756,212.96,"0,1C","0,5C"
03,A, 13 ,Temperature,031301,4,28E43AC3060000B2,49.979859,19.676715,212.8,"0,1C","0,5C"
03,A, 13 ,Temperature,031303,4,287A64C4060000A1,49.979859,19.676715,211.8,"0,1C","0,5C"
03,A, 13 ,Temperature,031304,4,28365EC50600001F,49.979858,19.676756,213.96,"0,1C","0,5C"
03,A, 13 ,Temperature,031305,4,28214BC306000066,49.979859,19.676715,213.8,"0,1C","0,5C"
03,A, 13 ,Temperature,031306,4,289D51C5060000D4,49.979859,19.676673,211.67,"0,1C","0,5C"
03,A, 13 ,Temperature,031307,4,283D08C5060000EE,49.979859,19.676715,214.8,"0,1C","0,5C"
03,A, 13 ,Temperature,031308,4,28838EC5060000AD,49.979859,19.676589,211.64,"0,1C","0,5C"
03,A, 13 ,Temperature,031309,4,28938DC5060000B8,49.979858,19.676756,211.96,"0,1C","0,5C"
03,A, 13 ,Temperature,031310,4,28BB01C4060000CA,49.979859,19.676673,212.67,"0,1C","0,5C"
03,A, 13 ,Temperature,031311,4,287B68C4060000B7,49.979858,19.676798,211.95,"0,1C","0,5C"
03,A, 13 ,Temperature,031312,4,280762C306000069,49.979859,19.676673,213.67,"0,1C","0,5C"
03,A, 14 ,Temperature,031400,4,2810D9C306000088,49.979903,19.676715,212.81,"0,1C","0,5C"
03,A, 14 ,Temperature,031401,4,28303FC4060000FE,49.979902,19.676798,212,"0,1C","0,5C"
03,A, 14 ,Temperature,031402,4,28F009C5060000F6,49.979903,19.676715,214.81,"0,1C","0,5C"
03,A, 14 ,Temperature,031403,4,2898A4C4060000C4,49.979903,19.676673,212.67,"0,1C","0,5C"
03,A, 14 ,Temperature,031404,4,288CB4C3060000B9,49.979903,19.676631,211.66,"0,1C","0,5C"
03,A, 14 ,Temperature,031405,4,28FC89C506000040,49.979903,19.676673,211.67,"0,1C","0,5C"
03,A, 14 ,Temperature,031406,4,28DE53C4060000F4,49.979903,19.676715,211.81,"0,1C","0,5C"
03,A, 14 ,Temperature,031407,4,2815A1C506000039,49.979903,19.67659,211.62,"0,1C","0,5C"
03,A, 14 ,Temperature,031408,4,28CD35C5060000F4,49.979903,19.676673,213.67,"0,1C","0,5C"
03,A, 14 ,Temperature,031409,4,288BD3C4060000FA,49.979903,19.676756,213.98,"0,1C","0,5C"
03,A, 14 ,Temperature,031410,4,287BF6C4060000A2,49.979903,19.676715,213.81,"0,1C","0,5C"
03,A, 14 ,Temperature,031411,4,287779C40600007B,49.979903,19.676756,212.98,"0,1C","0,5C"
03,A, 14 ,Temperature,031412,4,289F8BC506000059,49.979903,19.676756,211.98,"0,1C","0,5C"
03,A, 14 ,Temperature,031413,4,28BFBCC306000033,49.979903,19.676631,212.66,"0,1C","0,5C"
03,A, 16 ,Temperature,031600,4,289098C50600004F,49.979992,19.676763,212.87,"0,1C","0,5C"
03,A, 16 ,Temperature,031601,4,288822C506000047,49.979993,19.67668,211.77,"0,1C","0,5C"
03,A, 16 ,Temperature,031603,4,28A847C30600003B,49.979993,19.67668,212.77,"0,1C","0,5C"
03,A, 16 ,Temperature,031604,4,28C254C406000083,49.979992,19.676763,213.87,"0,1C","0,5C"
03,A, 16 ,Temperature,031605,4,282233C506000065,49.979992,19.676721,212.75,"0,1C","0,5C"
03,A, 16 ,Temperature,031606,4,281262C40600005F,49.979992,19.676805,211.85,"0,1C","0,5C"
03,A, 16 ,Temperature,031608,4,285EE5A1060000DC,49.979993,19.67668,213.77,"0,1C","0,5C"
03,A, 16 ,Temperature,031609,4,28A1EFC406000026,49.979992,19.676721,211.75,"0,1C","0,5C"
03,A, 16 ,Temperature,031610,4,28D9E0C3060000F6,49.979992,19.676721,213.75,"0,1C","0,5C"
03,A, 16 ,Temperature,031611,4,28DD54C30600007A,49.979992,19.676721,214.75,"0,1C","0,5C"
03,A, 16 ,Temperature,031612,4,28B335C4060000F0,49.979993,19.676596,211.84,"0,1C","0,5C"
03,A, 16 ,Temperature,031613,4,28C729C4060000E9,49.979992,19.676763,211.87,"0,1C","0,5C"
03,A, 17 ,Temperature,031700,4,2854B5C306000011,49.980037,19.676722,211.79,"0,1C","0,5C"
03,A, 17 ,Temperature,031701,4,28622DC5060000CE,49.980037,19.676764,211.83,"0,1C","0,5C"
03,A, 17 ,Temperature,031702,4,285241C506000013,49.980037,19.676639,212.89,"0,1C","0,5C"
03,A, 17 ,Temperature,031703,4,280A81C5060000BE,49.980038,19.67668,212.76,"0,1C","0,5C"
03,A, 17 ,Temperature,031704,4,284A5BC4060000A7,49.980038,19.67668,211.76,"0,1C","0,5C"
03,A, 17 ,Temperature,031705,4,289AD2C40600005B,49.980037,19.676722,212.79,"0,1C","0,5C"
03,A, 17 ,Temperature,031706,4,284110A20600005F,49.980038,19.676597,211.84,"0,1C","0,5C"
03,A, 17 ,Temperature,031707,4,28055BC4060000F6,49.980037,19.676764,212.83,"0,1C","0,5C"
03,A, 17 ,Temperature,031708,4,288DA3C406000025,49.980037,19.676639,211.89,"0,1C","0,5C"
03,A, 17 ,Temperature,031709,4,287D89C50600009D,49.980038,19.67668,213.76,"0,1C","0,5C"
03,A, 17 ,Temperature,031710,4,286349C3060000FE,49.980037,19.676722,214.79,"0,1C","0,5C"
03,A, 17 ,Temperature,031711,4,284B69C406000097,49.980037,19.676806,211.84,"0,1C","0,5C"
03,A, 17 ,Temperature,031712,4,2867D7C4060000B1,49.980037,19.676764,213.83,"0,1C","0,5C"
03,A, 17 ,Temperature,031713,4,28EF74C506000008,49.980037,19.676722,213.79,"0,1C","0,5C"
03,A, 18 ,Temperature,031800,4,281050C406000036,49.980082,19.676764,212.82,"0,1C","0,5C"
03,A, 18 ,Temperature,031801,4,28A833C4060000CF,49.980081,19.676806,211.84,"0,1C","0,5C"
03,A, 18 ,Temperature,031802,4,28DA5EC50600004B,49.980082,19.676681,213.78,"0,1C","0,5C"
03,A, 18 ,Temperature,031804,4,288EB5C30600001A,49.980082,19.676681,211.78,"0,1C","0,5C"
03,A, 18 ,Temperature,031805,4,28FE1BD30600002B,49.980082,19.676764,213.82,"0,1C","0,5C"
03,A, 18 ,Temperature,031806,4,288908C4060000BA,49.980082,19.676723,212.77,"0,1C","0,5C"
03,A, 18 ,Temperature,031807,4,2805F3C4060000FB,49.980082,19.676764,211.82,"0,1C","0,5C"
03,A, 18 ,Temperature,031808,4,289574C306000056,49.980082,19.676723,211.77,"0,1C","0,5C"
03,A, 18 ,Temperature,031809,4,28A38EC50600001B,49.980082,19.676723,213.77,"0,1C","0,5C"
03,A, 18 ,Temperature,031811,4,28939BC506000058,49.980082,19.676723,214.77,"0,1C","0,5C"
03,A, 18 ,Temperature,031813,4,288F8CC4060000DC,49.980082,19.676681,212.78,"0,1C","0,5C"
03,A, 19 ,Temperature,031900,4,28C0DF4407000024,49.980127,19.676723,214.76,"0,1C","0,5C"
03,A, 19 ,Temperature,031901,4,2804E9C40600000D,49.980127,19.676765,211.8,"0,1C","0,5C"
03,A, 19 ,Temperature,031902,4,28AC40C406000030,49.980127,19.676682,211.76,"0,1C","0,5C"
03,A, 19 ,Temperature,031903,4,28EC244407000039,49.980127,19.676723,213.76,"0,1C","0,5C"
03,A, 19 ,Temperature,031904,4,28BCB5C306000099,49.980127,19.676807,211.81,"0,1C","0,5C"
03,A, 19 ,Temperature,031905,4,28EA1CC406000043,49.980127,19.676682,213.76,"0,1C","0,5C"
03,A, 19 ,Temperature,031906,4,28EADAC4060000FD,49.980127,19.676765,213.8,"0,1C","0,5C"
03,A, 19 ,Temperature,031907,4,28BA7AC50600006F,49.980128,19.676641,212.87,"0,1C","0,5C"
03,A, 19 ,Temperature,031908,4,2886B2C3060000EA,49.980127,19.676765,212.8,"0,1C","0,5C"
03,A, 19 ,Temperature,031909,4,28312044070000A8,49.980127,19.676723,211.76,"0,1C","0,5C"
03,A, 19 ,Temperature,031910,4,285B8BC406000095,49.980128,19.676641,211.87,"0,1C","0,5C"
03,A, 20 ,Temperature,032000,4,286062C30600002F,49.980172,19.676808,211.81,"0,1C","0,5C"
03,A, 20 ,Temperature,032001,4,283065C306000050,49.980172,19.676766,212.82,"0,1C","0,5C"
03,A, 20 ,Temperature,032002,4,281CA4C50600007D,49.980173,19.676724,213.81,"0,1C","0,5C"
03,A, 20 ,Temperature,032004,4,289256C3060000A8,49.980173,19.676599,211.84,"0,1C","0,5C"
03,A, 20 ,Temperature,032005,4,28FAE9C3060000EA,49.980172,19.676766,211.82,"0,1C","0,5C"
03,A, 20 ,Temperature,032006,4,28E677C3060000D9,49.980172,19.676682,212.81,"0,1C","0,5C"
03,A, 20 ,Temperature,032007,4,28EE7CC306000008,49.980173,19.676724,214.81,"0,1C","0,5C"
03,A, 20 ,Temperature,032008,4,28DE64C3060000A7,49.980173,19.676724,211.81,"0,1C","0,5C"
03,A, 20 ,Temperature,032009,4,283EBEC30600006D,49.980172,19.676682,213.81,"0,1C","0,5C"
03,A, 20 ,Temperature,032011,4,2839C8C40600009F,49.980172,19.676766,213.82,"0,1C","0,5C"
03,A, 20 ,Temperature,032012,4,28DDFCC4060000F1,49.980172,19.676682,211.81,"0,1C","0,5C"
03,A, 20 ,Temperature,032013,4,28FF46C4060000DB,49.980173,19.676724,212.81,"0,1C","0,5C"
03,A, 21 ,Temperature,032100,4,288067C406000052,49.980217,19.676642,211.91,"0,1C","0,5C"
03,A, 21 ,Temperature,032101,4,280800C406000059,49.980216,19.676767,212.8,"0,1C","0,5C"
03,A, 21 ,Temperature,032102,4,28743DC50600005B,49.980217,19.6766,211.82,"0,1C","0,5C"
03,A, 21 ,Temperature,032103,4,281C44C3060000AE,49.980217,19.676683,213.78,"0,1C","0,5C"
03,A, 21 ,Temperature,032104,4,2876B5C3060000C9,49.980217,19.676725,214.79,"0,1C","0,5C"
03,A, 21 ,Temperature,032105,4,28D10CC5060000A5,49.980216,19.676767,213.8,"0,1C","0,5C"
03,A, 21 ,Temperature,032106,4,28B127C406000061,49.980217,19.676683,212.78,"0,1C","0,5C"
03,A, 21 ,Temperature,032107,4,28C9F4C3060000CE,49.980217,19.676725,212.79,"0,1C","0,5C"
03,A, 21 ,Temperature,032108,4,283DCCC3060000DA,49.980217,19.676725,211.79,"0,1C","0,5C"
03,A, 21 ,Temperature,032109,4,28B362C406000034,49.980217,19.676683,211.78,"0,1C","0,5C"
03,A, 21 ,Temperature,032110,4,28B381C4060000A0,49.980216,19.676767,211.8,"0,1C","0,5C"
03,A, 21 ,Temperature,032111,4,284767C3060000CE,49.980216,19.676809,211.83,"0,1C","0,5C"
